model_type,lag_set,params,folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,MASE_mean,MASE_std
GradientBoosting,"(1, 12, 24)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4769.435357097131,1440.4219313436972,10032.390158550998,1585.6525359485079,1.5397140727608984,0.633269608073519,0.1798815490269172,0.06325766184715917
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4718.532003476428,1190.4113315139866,10036.531906154436,2149.5273818035694,1.5067875743953452,0.5170071276315535,0.18804563864549256,0.049681964705733925
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",5,4718.532003476428,1190.4113315139866,10036.531906154436,2149.5273818035694,1.5067875743953452,0.5170071276315535,0.18804563864549256,0.049681964705733925
GradientBoosting,"(1, 2, 3, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4839.853319191737,1302.389567181425,10036.735261200625,2280.8434804818953,1.578981493369939,0.5905063695794447,0.1927649630501704,0.05354091951624069
GradientBoosting,"(1, 2, 3, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4839.853319191737,1302.389567181425,10036.735261200625,2280.8434804818953,1.578981493369939,0.5905063695794447,0.1927649630501704,0.05354091951624069
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4707.430804429749,1154.3105175296475,10039.213250586563,2311.9563822375494,1.5017958585408286,0.4805050806237105,0.18760025765236238,0.04836262684720934
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4707.430804429749,1154.3105175296475,10039.213250586563,2311.9563822375494,1.5017958585408286,0.4805050806237105,0.18760025765236238,0.04836262684720934
GradientBoosting,"(1, 2, 3, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",5,4683.317090579367,1147.0975424296378,10041.527953566942,2278.44076489378,1.4879254102866666,0.490537910245641,0.18667653494550693,0.04821032371226197
GradientBoosting,"(1, 2, 3, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4683.317090579367,1147.0975424296378,10041.527953566942,2278.44076489378,1.4879254102866666,0.490537910245641,0.18667653494550693,0.04821032371226197
GradientBoosting,"(1, 12, 24)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4763.493907491242,1400.082589442859,10045.460269054378,1429.377998988951,1.5384042646441063,0.6113841060152685,0.17963898077718016,0.06176695032241658
